record_id,doi,year,title,status,pmcid,versioned_pmcid,local_path,retrieved_at,source_url,resolved_url,source_landing_page_url,source_landing_page_snapshot_path,source_landing_page_snapshot_sha256,source_landing_page_snapshot_bytes,source_name,source_version,requested_version,version_assertion_method,source_version_assertion_method,historical_evaluated_edition_relation,historical_evaluated_edition_equivalence_asserted,transport_provenance_verification_status,transport_provenance_limitation,source_license,source_access,pmc_manifest_path,pmc_manifest_sha256,pmc_manifest_original_path,pmc_package_metadata_snapshot_path,pmc_package_metadata_snapshot_sha256,pmc_package_metadata_snapshot_bytes,pmc_article_xml_original_path,pmc_article_xml_snapshot_path,pmc_article_xml_snapshot_sha256,pmc_article_xml_snapshot_bytes,bytes,sha256,page_count,artifact_type,identity_check,title_similarity,error
doi:10.1021/acssynbio.5b00154,10.1021/acssynbio.5b00154,2016,Efflux Pump Control Alters Synthetic Gene Circuit Function,already_present,PMC5752098,PMC5752098.1,data/papers/2016/10.1021__acssynbio.5b00154/versions/pmc_author_manuscript/paper__cccd15c352b0.pdf,2026-09-03T05:45:15+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC5752098/pdf/nihms930634.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5752098/pdf/nihms930634.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5752098/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.5b00154/versions/pmc_author_manuscript/pmc_manifest__50f66b21193d.json,50f66b21193de4b5e185a95f1bd529011f0ab80b236c7008d6315a9bd6c50013,data/papers/2016/10.1021__acssynbio.5b00154/pmc.json,data/papers/2016/10.1021__acssynbio.5b00154/versions/pmc_author_manuscript/pmc_package_metadata__7dcb3dbed375.json,7dcb3dbed3753003bd4568e38b26ca1935b3adac33d6ee6d97e38b7ac51cb854,593,data/papers/2016/10.1021__acssynbio.5b00154/pmc/PMC5752098.1.xml,data/papers/2016/10.1021__acssynbio.5b00154/versions/pmc_author_manuscript/pmc_article_xml__aeda1aaf0789.xml,aeda1aaf0789a75ed5f4efbd144784b345c3ab75957be2ecf0293c638275b311,121270,2137627,cccd15c352b012ec51ce91831f94b04c1b27692a0e11d3f8618cfccb35cd53c9,25,article_pdf,doi,1.0,
doi:10.1021/acssynbio.5b00197,10.1021/acssynbio.5b00197,2016,Efficient Reassignment of a Frequent Serine Codon in Wild-Type Escherichia coli,already_present,PMC4807657,PMC4807657.1,data/papers/2016/10.1021__acssynbio.5b00197/versions/pmc_author_manuscript/paper__abae2d4186b6.pdf,2026-09-03T05:45:07+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC4807657/pdf/nihms763067.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4807657/pdf/nihms763067.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4807657/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.5b00197/versions/pmc_author_manuscript/pmc_manifest__2f7a9b5c023c.json,2f7a9b5c023c498b70b6032e3a2ae978b06550158897afc59783d093ad6d672d,data/papers/2016/10.1021__acssynbio.5b00197/pmc.json,data/papers/2016/10.1021__acssynbio.5b00197/versions/pmc_author_manuscript/pmc_package_metadata__3e61cab42c55.json,3e61cab42c55a63ca8f7e193ed7389384773530450b78e94352ef5699d2ef3e8,615,data/papers/2016/10.1021__acssynbio.5b00197/pmc/PMC4807657.1.xml,data/papers/2016/10.1021__acssynbio.5b00197/versions/pmc_author_manuscript/pmc_article_xml__2ecc5a940cfd.xml,2ecc5a940cfdf6d7cc75a14f8902c379e7ad8d97db8e2e907def9bba8ea8737f,112810,2490592,abae2d4186b6f68d4d93815a939dcc82f5f18e1d045f44f6f0dd84a11af20a36,23,article_pdf,doi,1.0,
doi:10.1021/acssynbio.5b00209,10.1021/acssynbio.5b00209,2016,Development of an Unnatural Amino Acid Incorporation System in the Actinobacterial Natural Product Producer Streptomyces venezuelae ATCC 15439,already_present,PMC4765998,PMC4765998.1,data/papers/2016/10.1021__acssynbio.5b00209/versions/pmc_author_manuscript/paper__8a0d6756ba8b.pdf,2026-09-03T04:37:18+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC4765998/pdf/nihms-755024.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4765998/pdf/nihms-755024.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4765998/,data/papers/2016/10.1021__acssynbio.5b00209/versions/pmc_author_manuscript/source_page__064d1c67cf12.html,064d1c67cf1253641d1683ff93a634329184be173fc6a69224391de59893aa61,169974,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.5b00209/versions/pmc_author_manuscript/pmc_manifest__68c325e16bc4.json,68c325e16bc4aacae3132b35df55af40f9185bc9cde0f580a740a40d4c9d74a3,data/papers/2016/10.1021__acssynbio.5b00209/pmc.json,data/papers/2016/10.1021__acssynbio.5b00209/versions/pmc_author_manuscript/pmc_package_metadata__3d99719a5d16.json,3d99719a5d167eba80907f1a873e8fdd3a740c477da51cf270c7e2e248a01742,678,,,,,906359,8a0d6756ba8bff4204a0185615ade1b3425ccd1a0a1ba0ce40d87ea2e5406b8a,16,article_pdf,doi,1.0,
doi:10.1021/acssynbio.5b00266,10.1021/acssynbio.5b00266,2016,Quantitative Analyses of Core Promoters Enable Precise Engineering of Regulated Gene Expression in Mammalian Cells,already_present,PMC4874895,PMC4874895.1,data/papers/2016/10.1021__acssynbio.5b00266/versions/pmc_author_manuscript/paper__3190d5907666.pdf,2026-09-03T05:45:09+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC4874895/pdf/nihms781221.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4874895/pdf/nihms781221.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4874895/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.5b00266/versions/pmc_author_manuscript/pmc_manifest__13cc4734ffa5.json,13cc4734ffa5df7704f4eac843b37f84e74f39670bc8e5a7219c3b7af672e33f,data/papers/2016/10.1021__acssynbio.5b00266/pmc.json,data/papers/2016/10.1021__acssynbio.5b00266/versions/pmc_author_manuscript/pmc_package_metadata__40857f54eb59.json,40857f54eb5992d32b830246bc463366354d48279c8554530eea999e14ea9494,650,data/papers/2016/10.1021__acssynbio.5b00266/pmc/PMC4874895.1.xml,data/papers/2016/10.1021__acssynbio.5b00266/versions/pmc_author_manuscript/pmc_article_xml__70d567684703.xml,70d567684703786e4d40f15a8bdb6ea757a5dc8541be75ed76947f71c6927983,124492,1306941,3190d5907666b56f53af945239a1b53e6e43f9f252e73724bdbfa35965d9850c,22,article_pdf,doi,1.0,
doi:10.1021/acssynbio.5b00284,10.1021/acssynbio.5b00284,2016,"FlowCal: A User-Friendly, Open Source Software Tool for Automatically Converting Flow Cytometry Data from Arbitrary to Calibrated Units",already_present,PMC5556937,PMC5556937.1,data/papers/2016/10.1021__acssynbio.5b00284/versions/pmc_author_manuscript/paper__ec0c7781445d.pdf,2026-09-03T05:45:17+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC5556937/pdf/nihms892803.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5556937/pdf/nihms892803.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5556937/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.5b00284/versions/pmc_author_manuscript/pmc_manifest__f4557a2d80e9.json,f4557a2d80e98cfd9f9aa7d4838190197eeb50266242e6e82786824794a997b8,data/papers/2016/10.1021__acssynbio.5b00284/pmc.json,data/papers/2016/10.1021__acssynbio.5b00284/versions/pmc_author_manuscript/pmc_package_metadata__2c9d772bb5d7.json,2c9d772bb5d74fcca7abf5556ffcab9f45dc87cab8690271ef2f6ff77fc2e055,671,data/papers/2016/10.1021__acssynbio.5b00284/pmc/PMC5556937.1.xml,data/papers/2016/10.1021__acssynbio.5b00284/versions/pmc_author_manuscript/pmc_article_xml__71aaccac5e46.xml,71aaccac5e46d43c201ae6f6e0cc2421fdaf27617497e946b37cc6c26832c55e,67825,605981,ec0c7781445d7136ece194fee6816d0a5ec80d78522d1936caba4db97ef5437a,14,article_pdf,doi,1.0,
doi:10.1021/acssynbio.5b00286,10.1021/acssynbio.5b00286,2016,Quorum Sensing Communication Modules for Microbial Consortia,already_present,PMC5603278,PMC5603278.1,data/papers/2016/10.1021__acssynbio.5b00286/versions/pmc_author_manuscript/paper__48eab29c0b4b.pdf,2026-09-03T04:37:25+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC5603278/pdf/nihms886986.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5603278/pdf/nihms886986.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5603278/,data/papers/2016/10.1021__acssynbio.5b00286/versions/pmc_author_manuscript/source_page__f279540718c3.html,f279540718c350ce6e17258fe7d3dc7ebb7ed35db298a3c23c8d7d0888a87bb6,219779,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.5b00286/versions/pmc_author_manuscript/pmc_manifest__362f47b4a7ef.json,362f47b4a7ef873853d8dacf857a404c3bd46476a85124d9521cbf2426897fe5,data/papers/2016/10.1021__acssynbio.5b00286/pmc.json,data/papers/2016/10.1021__acssynbio.5b00286/versions/pmc_author_manuscript/pmc_package_metadata__4c39c578be88.json,4c39c578be8885e3aee5aecac4b23de6bbbccf1dc62646df5f38625fba7d221a,596,,,,,1632349,48eab29c0b4b3cdbee67a6b58e62f53a00ba560c67280d78630f7dd6595737fa,19,article_pdf,doi,1.0,
doi:10.1021/acssynbio.5b00305,10.1021/acssynbio.5b00305,2016,The Structure of a Thermophilic Kinase Shapes Fitness upon Random Circular Permutation,already_present,PMC5122316,PMC5122316.1,data/papers/2016/10.1021__acssynbio.5b00305/versions/pmc_author_manuscript/paper__0ab12028b769.pdf,2026-09-03T05:45:12+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC5122316/pdf/nihms-829354.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5122316/pdf/nihms-829354.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5122316/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.5b00305/versions/pmc_author_manuscript/pmc_manifest__8e1192f7cbf7.json,8e1192f7cbf7f0b924e08d12b59ebd401c79d5f5118e1b914d38aa5033d8a6a2,data/papers/2016/10.1021__acssynbio.5b00305/pmc.json,data/papers/2016/10.1021__acssynbio.5b00305/versions/pmc_author_manuscript/pmc_package_metadata__b68703ba5a7d.json,b68703ba5a7d5741c495987c85eef802d72ab2725eef4bd8b0bd8628508fc137,622,data/papers/2016/10.1021__acssynbio.5b00305/pmc/PMC5122316.1.xml,data/papers/2016/10.1021__acssynbio.5b00305/versions/pmc_author_manuscript/pmc_article_xml__275cdcd75b2c.xml,275cdcd75b2caef42fd319d84d29b7c8df8c8ca9402fcf037423e672df251d2b,145488,1260256,0ab12028b769037ad6540a80292bde1b2565d99955258c2d5767203aed560a17,24,article_pdf,doi,1.0,
doi:10.1021/acssynbio.6b00057,10.1021/acssynbio.6b00057,2016,Toolbox for Exploring Modular Gene Regulation in Synthetic Biology Training,already_present,PMC4947003,PMC4947003.1,data/papers/2016/10.1021__acssynbio.6b00057/versions/pmc_author_manuscript/paper__2b01fb3a8a4b.pdf,2026-09-03T04:37:24+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC4947003/pdf/nihms794489.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4947003/pdf/nihms794489.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4947003/,data/papers/2016/10.1021__acssynbio.6b00057/versions/pmc_author_manuscript/source_page__e44f94b2d1e3.html,e44f94b2d1e35be9e01e0e6e236807a6dab5f0aa73747cd45983f85e439df600,147134,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.6b00057/versions/pmc_author_manuscript/pmc_manifest__52ac85b953c1.json,52ac85b953c1e8c562e868a572e0148361abc0014199c9964109bfbf1a609427,data/papers/2016/10.1021__acssynbio.6b00057/pmc.json,data/papers/2016/10.1021__acssynbio.6b00057/versions/pmc_author_manuscript/pmc_package_metadata__81fa396c2b86.json,81fa396c2b862c36becea0311f740108d32ff8c090f6bf07d102ac24f3f6aa94,611,,,,,752123,2b01fb3a8a4b1a845a8705fd203adebe8b492159db18bbd3a3ba7e15c447aa47,9,article_pdf,doi,1.0,
doi:10.1021/acssynbio.6b00080,10.1021/acssynbio.6b00080,2016,Multiplexed CRISPR/Cas9- and TAR-Mediated Promoter Engineering of Natural Product Biosynthetic Gene Clusters in Yeast,already_present,PMC5469684,PMC5469684.1,data/papers/2016/10.1021__acssynbio.6b00080/versions/pmc_author_manuscript/paper__b8894f408c42.pdf,2026-09-03T04:37:27+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC5469684/pdf/nihms855812.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5469684/pdf/nihms855812.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5469684/,data/papers/2016/10.1021__acssynbio.6b00080/versions/pmc_author_manuscript/source_page__636d4845fda5.html,636d4845fda5c0d8102f121e645dc1426c800baefda785182a761f38f14abf11,175025,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.6b00080/versions/pmc_author_manuscript/pmc_manifest__4779e6f59542.json,4779e6f5954263575a2469ccacb21d5cfb5bbb4378c0ca637828747df348aa25,data/papers/2016/10.1021__acssynbio.6b00080/pmc.json,data/papers/2016/10.1021__acssynbio.6b00080/versions/pmc_author_manuscript/pmc_package_metadata__3bfafb92c5f1.json,3bfafb92c5f11fde90b77fb968f748fb04aecb1895c69c3b3a2090488bffd157,653,,,,,1373019,b8894f408c4259ca525e5dfed313ec6ece832265e1fa5f07b875a58915f5e824,19,article_pdf,doi,1.0,
doi:10.1021/acssynbio.6b00097,10.1021/acssynbio.6b00097,2016,Full and Partial Agonism of a Designed Enzyme Switch,already_present,PMC5161622,PMC5161622.1,data/papers/2016/10.1021__acssynbio.6b00097/versions/pmc_author_manuscript/paper__c77d66860e91.pdf,2026-09-03T04:37:29+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC5161622/pdf/nihms801958.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5161622/pdf/nihms801958.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5161622/,data/papers/2016/10.1021__acssynbio.6b00097/versions/pmc_author_manuscript/source_page__b94feb51301e.html,b94feb51301ef6b8cc317de75339f02e8d91f73a4eca3dd74cd674393b6b62a8,209845,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.6b00097/versions/pmc_author_manuscript/pmc_manifest__cbf950ff02c8.json,cbf950ff02c8dd4e7d2724b6a828e58cb6872bcfe8957ea4f1c62b2748891b22,data/papers/2016/10.1021__acssynbio.6b00097/pmc.json,data/papers/2016/10.1021__acssynbio.6b00097/versions/pmc_author_manuscript/pmc_package_metadata__aae217ce9dfa.json,aae217ce9dfaf0b256f5076dda80c3ed0b69504e01aaad3ee48a8877c160b5fb,588,,,,,2187965,c77d66860e91f781f4f3ef9014d53a4a2914bccd1d4dd6f9e9da5a83f817e6f3,25,article_pdf,doi,1.0,
doi:10.1021/acssynbio.6b00154,10.1021/acssynbio.6b00154,2016,Cell-Free Mixing of Escherichia coli Crude Extracts to Prototype and Rationally Engineer High-Titer Mevalonate Synthesis,already_present,PMC6728267,PMC6728267.1,data/papers/2016/10.1021__acssynbio.6b00154/versions/pmc_author_manuscript/paper__a1fce62f50bb.pdf,2026-09-03T05:45:20+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC6728267/pdf/nihms-1048323.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC6728267/pdf/nihms-1048323.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC6728267/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2016/10.1021__acssynbio.6b00154/versions/pmc_author_manuscript/pmc_manifest__4d2dabc06592.json,4d2dabc065924a66c647d84de43fc486b5a590454419d2a3cee738e919e3a714,data/papers/2016/10.1021__acssynbio.6b00154/pmc.json,data/papers/2016/10.1021__acssynbio.6b00154/versions/pmc_author_manuscript/pmc_package_metadata__ae54ce369d0e.json,ae54ce369d0e45a2cb635ef90e1b749990cf2fa1d3277faa87c36c5f98a85dc0,656,data/papers/2016/10.1021__acssynbio.6b00154/pmc/PMC6728267.1.xml,data/papers/2016/10.1021__acssynbio.6b00154/versions/pmc_author_manuscript/pmc_article_xml__66049e2d4f9f.xml,66049e2d4f9fcc531337779d64f6decd0dd8377f2ccb6f529c0f1074a75f9db1,145980,1663347,a1fce62f50bb252d8fc04e663d9835f2b5bdabfd1cdc38e2ca498c997e74f025,23,article_pdf,doi,1.0,
doi:10.1021/acssynbio.5b00299,10.1021/acssynbio.5b00299,2017,The Impact of Chromatin Dynamics on Cas9-Mediated Genome Editing in Human Cells,already_present,PMC5357160,PMC5357160.1,data/papers/2017/10.1021__acssynbio.5b00299/versions/pmc_author_manuscript/paper__c11b6b59557c.pdf,2026-09-03T04:37:38+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC5357160/pdf/nihms832807.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5357160/pdf/nihms832807.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5357160/,data/papers/2017/10.1021__acssynbio.5b00299/versions/pmc_author_manuscript/source_page__a808bc7e36b3.html,a808bc7e36b3a6a8a468f44d4c4e6e9482f032bf567a13741e8438baded0a742,183410,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2017/10.1021__acssynbio.5b00299/versions/pmc_author_manuscript/pmc_manifest__45dcb178d6dc.json,45dcb178d6dcedff2f4094dd35d8596f5c55f6d20feeb2c48ae67f101b56e65d,data/papers/2017/10.1021__acssynbio.5b00299/pmc.json,data/papers/2017/10.1021__acssynbio.5b00299/versions/pmc_author_manuscript/pmc_package_metadata__4aaf0deba816.json,4aaf0deba81666a01cfdcc95a056e91b00f9688cdea84e65ccb566be22d07bad,615,,,,,2512078,c11b6b59557c5d957f6d81ee7553d846eb4aab7cb057355c21487298524325f2,23,article_pdf,doi,1.0,
doi:10.1021/acssynbio.6b00160,10.1021/acssynbio.6b00160,2017,In Vitro Reconstruction of Nonribosomal Peptide Biosynthesis Directly from DNA Using Cell-Free Protein Synthesis,already_present,PMC5250536,PMC5250536.1,data/papers/2017/10.1021__acssynbio.6b00160/versions/pmc_author_manuscript/paper__d5db5ef35bc3.pdf,2026-09-03T05:45:22+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC5250536/pdf/nihms824486.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5250536/pdf/nihms824486.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC5250536/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2017/10.1021__acssynbio.6b00160/versions/pmc_author_manuscript/pmc_manifest__b31b9de347d2.json,b31b9de347d2742943a28eca1be4dcc24b2562739dc7176979ad0084a237a831,data/papers/2017/10.1021__acssynbio.6b00160/pmc.json,data/papers/2017/10.1021__acssynbio.6b00160/versions/pmc_author_manuscript/pmc_package_metadata__53deacd2feb7.json,53deacd2feb7aed2bece4fa45684fae5f62873e56d2fd898d47d1e696ad8469b,648,data/papers/2017/10.1021__acssynbio.6b00160/pmc/PMC5250536.1.xml,data/papers/2017/10.1021__acssynbio.6b00160/versions/pmc_author_manuscript/pmc_article_xml__284992f5bbbf.xml,284992f5bbbfb5fd65c67b7c145aed942ed4ddca7611e45322a5579a2332f7e4,71546,1067834,d5db5ef35bc35063345f6f9138ebee6e15e4bc2333801c798404199c55711817,13,article_pdf,doi,1.0,
