record_id,doi,year,title,has_local_article_pdf,has_local_article_text,has_local_source,has_verified_local_article_pdf,has_verified_local_article_text,has_verified_local_source,has_local_version_of_record_pdf,article_pdf_count,verified_article_pdf_count,verified_article_text_count,version_of_record_pdf_count,preferred_pdf_path,preferred_pdf_is_version_of_record,article_pdf_paths_json,verified_article_pdf_paths_json,version_of_record_pdf_paths_json,article_text_paths_json,verified_article_text_paths_json,article_artifacts_json,verified_article_artifact_count,invalid_artifact_count,unverified_artifact_count,artifact_issues_json,source_versions_json,pmcid,pmc_status,pmc_media_count,pmc_image_count,pmc_media_paths_json,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,all_compatible_figures_compliant
doi:10.1021/acssynbio.8b00236,10.1021/acssynbio.8b00236,2018,"Design of Large-Scale Reporter Construct Arrays for Dynamic, Live Cell Systems Biology",True,True,True,False,True,True,False,1,0,2,0,,False,"[""data/papers/2018/10.1021__acssynbio.8b00236/versions/pmc_author_manuscript/paper__c7f839f1adf2.pdf""]",[],[],"[""data/papers/2018/10.1021__acssynbio.8b00236/pmc/PMC11293491.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00236/pmc/PMC11293491.1.xml""]","[""data/papers/2018/10.1021__acssynbio.8b00236/pmc/PMC11293491.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00236/pmc/PMC11293491.1.xml""]","[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00236/pmc/PMC11293491.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""ca1a6ab2cc55ede59bec7762dd1b37b3302724a29ee28a0ce0aa33e8ef6ec7ce"", ""hash_algorithm"": ""sha256"", ""md5"": ""89b60d422cf7a9b6503bf5d45c373ae3"", ""bytes"": 51942, ""kind"": ""article_text"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC11293491.1/PMC11293491.1.txt?md5=89b60d422cf7a9b6503bf5d45c373ae3"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00236/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00236/pmc/PMC11293491.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""ff7788ab8cefa68a2ca97036e09963b5d12878a2866091d0c7fa9cfb68c7fd59"", ""hash_algorithm"": ""sha256"", ""md5"": ""96d9558113ea0e0e080f1eb72d887989"", ""bytes"": 121623, ""kind"": ""article_xml"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC11293491.1/PMC11293491.1.xml?md5=96d9558113ea0e0e080f1eb72d887989"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00236/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00236/versions/pmc_author_manuscript/paper__c7f839f1adf2.pdf"", ""source"": ""NIH NLM PubMed Central public article page"", ""version"": ""author_manuscript"", ""hash"": ""c7f839f1adf26453ee85c67b416943f6aa46c938ab0969603382b959230c988d"", ""hash_algorithm"": ""sha256"", ""md5"": ""e2946a7521274f15d02f71f66d8d6edd"", ""bytes"": 1694190, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC11293491/pdf/nihms-2009956.pdf"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00236/versions/pmc_author_manuscript/metadata__c7f839f1adf2.json"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""local_file_present"": true}]",2,0,1,"[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00236/versions/pmc_author_manuscript/paper__c7f839f1adf2.pdf"", ""kind"": ""article_pdf"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00236/versions/pmc_author_manuscript/metadata__c7f839f1adf2.json""}]","[""author_manuscript""]",PMC11293491,author_manuscript_text_already_present,0,0,[],6,0,0,0,False,False
doi:10.1021/acssynbio.8b00251,10.1021/acssynbio.8b00251,2018,Birth of a Photosynthetic Chassis: A MoClo Toolkit Enabling Synthetic Biology in the Microalga Chlamydomonas reinhardtii,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],6,6,6,2,True,True
doi:10.1021/acssynbio.8b00283,10.1021/acssynbio.8b00283,2018,Modulation of the Aggregation of the Prion-like Protein RepA-WH1 by Chaperones in a Cell-Free Expression System and in Cytomimetic Lipid Vesicles,True,False,True,True,False,True,False,1,1,0,0,data/papers/2018/10.1021__acssynbio.8b00283/paper.pdf,False,"[""data/papers/2018/10.1021__acssynbio.8b00283/paper.pdf""]","[""data/papers/2018/10.1021__acssynbio.8b00283/paper.pdf""]",[],[],[],"[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00283/paper.pdf"", ""source"": ""DIGITAL.CSIC (Spanish National Research Council (CSIC))"", ""version"": ""acceptedVersion"", ""hash"": ""6138e432266ef5a6e68e224c5fb22172c11a30ac7cc7c06b4b9dbc8d9467784a"", ""hash_algorithm"": ""sha256"", ""md5"": ""aad2cec7a0db78622b2efec48fabd3a4"", ""bytes"": 9109556, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""http://hdl.handle.net/10261/169388"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00283/metadata.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],"[""acceptedVersion""]",,,0,0,[],6,1,0,0,True,False
doi:10.1021/acssynbio.8b00070,10.1021/acssynbio.8b00070,2018,Combinatory Biosynthesis of Prenylated 4-Hydroxybenzoate Derivatives by Overexpression of the Substrate-Promiscuous Prenyltransferase XimB in Engineered E. coli,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],5,0,0,0,False,False
doi:10.1021/acssynbio.8b00084,10.1021/acssynbio.8b00084,2018,Identification of Novel Cryptic Multifunctional Antimicrobial Peptides from the Human Stomach Enabled by a Computational–Experimental Platform,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],5,1,1,0,True,True
doi:10.1021/acssynbio.8b00104,10.1021/acssynbio.8b00104,2018,Live Follow-Up of Enzymatic Reactions Inside the Cavities of Synthetic Giant Unilamellar Vesicles Equipped with Membrane Proteins Mimicking Cell Architecture,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],7,0,0,0,False,False
doi:10.1021/acssynbio.8b00129,10.1021/acssynbio.8b00129,2018,A Split Transcriptional Repressor That Links Protein Solubility to an Orthogonal Genetic Circuit,True,True,True,False,True,True,False,1,0,2,0,,False,"[""data/papers/2018/10.1021__acssynbio.8b00129/versions/pmc_author_manuscript/paper__b6a3076cda98.pdf""]",[],[],"[""data/papers/2018/10.1021__acssynbio.8b00129/pmc/PMC6858789.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00129/pmc/PMC6858789.1.xml""]","[""data/papers/2018/10.1021__acssynbio.8b00129/pmc/PMC6858789.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00129/pmc/PMC6858789.1.xml""]","[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00129/pmc/PMC6858789.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""68fbef494073986e0e34981e4babc6d41b86f417f9118b443ec82330912a3231"", ""hash_algorithm"": ""sha256"", ""md5"": ""ae4bd2e72518200ec51c4150339841ac"", ""bytes"": 71759, ""kind"": ""article_text"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC6858789.1/PMC6858789.1.txt?md5=ae4bd2e72518200ec51c4150339841ac"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00129/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00129/pmc/PMC6858789.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""3a0011d92388aa913295ddc43b5279913993bee473821a099c1c5dffe2846055"", ""hash_algorithm"": ""sha256"", ""md5"": ""ef49e52513ec9dfcbf8d51e9a2a265c8"", ""bytes"": 135287, ""kind"": ""article_xml"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC6858789.1/PMC6858789.1.xml?md5=ef49e52513ec9dfcbf8d51e9a2a265c8"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00129/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00129/versions/pmc_author_manuscript/paper__b6a3076cda98.pdf"", ""source"": ""NIH NLM PubMed Central public article page"", ""version"": ""author_manuscript"", ""hash"": ""b6a3076cda98211d3b72dec2b7279935bf74269d7b9fc0f74ea0e72f87b64006"", ""hash_algorithm"": ""sha256"", ""md5"": ""d82d5d3778486b4bb2dfc9582663bd11"", ""bytes"": 1748085, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6858789/pdf/nihms-1057719.pdf"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00129/versions/pmc_author_manuscript/metadata__b6a3076cda98.json"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""local_file_present"": true}]",2,0,1,"[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00129/versions/pmc_author_manuscript/paper__b6a3076cda98.pdf"", ""kind"": ""article_pdf"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00129/versions/pmc_author_manuscript/metadata__b6a3076cda98.json""}]","[""author_manuscript""]",PMC6858789,author_manuscript_text_already_present,0,0,[],6,4,4,0,True,True
doi:10.1021/acssynbio.8b00130,10.1021/acssynbio.8b00130,2018,Synergistic Rewiring of Carbon Metabolism and Redox Metabolism in Cytoplasm and Mitochondria of Aspergillus oryzae for Increased l -Malate Production,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],4,1,0,0,True,False
doi:10.1021/acssynbio.8b00140,10.1021/acssynbio.8b00140,2018,Minimizing Clonal Variation during Mammalian Cell Line Engineering for Improved Systems Biology Data Generation,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],5,1,0,0,True,False
doi:10.1021/acssynbio.8b00145,10.1021/acssynbio.8b00145,2018,"Tamoxifen- and Mifepristone-Inducible Versions of CRISPR Effectors, Cas9 and Cpf1",True,False,True,True,False,True,False,1,1,0,0,data/papers/2018/10.1021__acssynbio.8b00145/paper.pdf,False,"[""data/papers/2018/10.1021__acssynbio.8b00145/paper.pdf""]","[""data/papers/2018/10.1021__acssynbio.8b00145/paper.pdf""]",[],[],[],"[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00145/paper.pdf"", ""source"": ""External full text at www.pure.ed.ac.uk"", ""version"": null, ""hash"": ""f7c453ce0d8e1b339692f262bf7aca69d802d17bb15c9087536103d285335c23"", ""hash_algorithm"": ""sha256"", ""md5"": ""837484f6046ae2f917f01a8dcf8f48c4"", ""bytes"": 1135334, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://www.pure.ed.ac.uk/ws/files/76668081/Tamoxifen_and_mifepristone_inducible_versions_of_CRISPR_effec_tors_Cas9_and_Cpf1._ACS_SB..pdf"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00145/metadata.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],[],,,0,0,[],8,6,1,0,True,False
doi:10.1021/acssynbio.8b00157,10.1021/acssynbio.8b00157,2018,Engineering an Automaturing Transglutaminase with Enhanced Thermostability by Genetic Code Expansion with Two Codon Reassignments,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],6,0,0,0,False,False
doi:10.1021/acssynbio.8b00191,10.1021/acssynbio.8b00191,2018,Modulating Heterologous Gene Expression with Portable mRNA-Stabilizing 5′-UTR Sequences,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],7,4,0,0,True,False
doi:10.1021/acssynbio.8b00199,10.1021/acssynbio.8b00199,2018,Synthetic Phosphorus Metabolic Pathway for Biosafety and Contamination Management of Cyanobacterial Cultivation,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],6,2,1,1,True,False
doi:10.1021/acssynbio.8b00213,10.1021/acssynbio.8b00213,2018,Novel Hybrid Input Part Using Riboswitch and Transcriptional Repressor for Signal Inverting Amplifier,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],4,1,0,0,True,False
doi:10.1021/acssynbio.8b00215,10.1021/acssynbio.8b00215,2018,Highly Active C 8 -Acyl-ACP Thioesterase Variant Isolated by a Synthetic Selection Strategy,True,True,True,False,True,True,False,1,0,2,0,,False,"[""data/papers/2018/10.1021__acssynbio.8b00215/versions/pmc_author_manuscript/paper__0ecd99e0098b.pdf""]",[],[],"[""data/papers/2018/10.1021__acssynbio.8b00215/pmc/PMC6553638.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00215/pmc/PMC6553638.1.xml""]","[""data/papers/2018/10.1021__acssynbio.8b00215/pmc/PMC6553638.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00215/pmc/PMC6553638.1.xml""]","[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00215/pmc/PMC6553638.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""e03ff5552ae6354dcbf69c88660622319310189eda57e652386fb208f4f38864"", ""hash_algorithm"": ""sha256"", ""md5"": ""425161de3e0189f2a310499f26bd33de"", ""bytes"": 59938, ""kind"": ""article_text"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC6553638.1/PMC6553638.1.txt?md5=425161de3e0189f2a310499f26bd33de"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00215/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00215/pmc/PMC6553638.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""8a58e1c39a9b8007070752aaef76672f1e40a456c5a4f04ee9fd7e9226414cc1"", ""hash_algorithm"": ""sha256"", ""md5"": ""1c21936197048877b3a0a26f7a246098"", ""bytes"": 99502, ""kind"": ""article_xml"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC6553638.1/PMC6553638.1.xml?md5=1c21936197048877b3a0a26f7a246098"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00215/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00215/versions/pmc_author_manuscript/paper__0ecd99e0098b.pdf"", ""source"": ""NIH NLM PubMed Central public article page"", ""version"": ""author_manuscript"", ""hash"": ""0ecd99e0098b4d08da01018c2eb4c51da7526bbc21287908ef6040681a4fd69b"", ""hash_algorithm"": ""sha256"", ""md5"": ""5c58d8865561b085796914b2c930ec80"", ""bytes"": 1702805, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6553638/pdf/nihms-1032008.pdf"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00215/versions/pmc_author_manuscript/metadata__0ecd99e0098b.json"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""local_file_present"": true}]",2,0,1,"[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00215/versions/pmc_author_manuscript/paper__0ecd99e0098b.pdf"", ""kind"": ""article_pdf"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00215/versions/pmc_author_manuscript/metadata__0ecd99e0098b.json""}]","[""author_manuscript""]",PMC6553638,author_manuscript_text_already_present,0,0,[],6,0,0,0,False,False
doi:10.1021/acssynbio.8b00217,10.1021/acssynbio.8b00217,2018,Protease-Activatable Scaffold Proteins as Versatile Molecular Hubs in Synthetic Signaling Networks,True,True,True,True,True,True,True,1,1,2,1,data/papers/2018/10.1021__acssynbio.8b00217/paper.pdf,True,"[""data/papers/2018/10.1021__acssynbio.8b00217/paper.pdf""]","[""data/papers/2018/10.1021__acssynbio.8b00217/paper.pdf""]","[""data/papers/2018/10.1021__acssynbio.8b00217/paper.pdf""]","[""data/papers/2018/10.1021__acssynbio.8b00217/pmc/PMC6154215.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00217/pmc/PMC6154215.1.xml""]","[""data/papers/2018/10.1021__acssynbio.8b00217/pmc/PMC6154215.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00217/pmc/PMC6154215.1.xml""]","[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00217/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""97f16d70f41eecec876def6be5057b50cc68d6eb5a53c900d0c2591d6a8d390f"", ""hash_algorithm"": ""sha256"", ""md5"": ""0c09cfabddd6e9fd01be587df48c9514"", ""bytes"": 4320637, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC6154215.1/PMC6154215.1.pdf?md5=0c09cfabddd6e9fd01be587df48c9514"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00217/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00217/pmc/PMC6154215.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""b048d513ded2619927196a60d6fe3880df0b375b125aca71f197e2b5314c04bb"", ""hash_algorithm"": ""sha256"", ""md5"": ""ca376adae22d46be8c890e310fc705db"", ""bytes"": 50266, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC6154215.1/PMC6154215.1.txt?md5=ca376adae22d46be8c890e310fc705db"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00217/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00217/pmc/PMC6154215.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""f5c10261689c5680e493c4e8110f6bbcd9f358511d693dca8b0ca7d49a3a306d"", ""hash_algorithm"": ""sha256"", ""md5"": ""dbbbf9afd84e6101ea8f8d57ed8b8587"", ""bytes"": 103144, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC6154215.1/PMC6154215.1.xml?md5=dbbbf9afd84e6101ea8f8d57ed8b8587"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00217/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC6154215,already_present,7,6,"[""data/papers/2018/10.1021__acssynbio.8b00217/media/sb-2018-00217d_0001.jpg"", ""data/papers/2018/10.1021__acssynbio.8b00217/media/sb-2018-00217d_0002.jpg"", ""data/papers/2018/10.1021__acssynbio.8b00217/media/sb-2018-00217d_0003.jpg"", ""data/papers/2018/10.1021__acssynbio.8b00217/media/sb-2018-00217d_0004.jpg"", ""data/papers/2018/10.1021__acssynbio.8b00217/media/sb-2018-00217d_0005.jpg"", ""data/papers/2018/10.1021__acssynbio.8b00217/media/sb-2018-00217d_m001.jpg"", ""data/papers/2018/10.1021__acssynbio.8b00217/media/sb8b00217_si_001.pdf""]",4,0,0,0,False,False
doi:10.1021/acssynbio.8b00224,10.1021/acssynbio.8b00224,2018,"An Interface-Driven Design Strategy Yields a Novel, Corrugated Protein Architecture",False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],4,0,0,0,False,False
doi:10.1021/acssynbio.8b00245,10.1021/acssynbio.8b00245,2018,Rapid and Error-Free Site-Directed Mutagenesis by a PCR-Free In Vitro CRISPR/Cas9-Mediated Mutagenic System,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],5,0,0,0,False,False
doi:10.1021/acssynbio.8b00252,10.1021/acssynbio.8b00252,2018,Establishing a High-Yielding Cell-Free Protein Synthesis Platform Derived from Vibrio natriegens,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],6,0,0,0,False,False
doi:10.1021/acssynbio.8b00260,10.1021/acssynbio.8b00260,2018,A Robust and Quantitative Reporter System To Evaluate Noncanonical Amino Acid Incorporation in Yeast,True,True,True,False,True,True,False,1,0,2,0,,False,"[""data/papers/2018/10.1021__acssynbio.8b00260/versions/pmc_author_manuscript/paper__73de50acc315.pdf""]",[],[],"[""data/papers/2018/10.1021__acssynbio.8b00260/pmc/PMC6214617.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00260/pmc/PMC6214617.1.xml""]","[""data/papers/2018/10.1021__acssynbio.8b00260/pmc/PMC6214617.1.txt"", ""data/papers/2018/10.1021__acssynbio.8b00260/pmc/PMC6214617.1.xml""]","[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00260/pmc/PMC6214617.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""5c579eb7f338e2e63f7dc163298c099477c7d9487e345c511203a3a122eb3b23"", ""hash_algorithm"": ""sha256"", ""md5"": ""25e19ea78b1f6d45174737ed1335f32a"", ""bytes"": 74776, ""kind"": ""article_text"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC6214617.1/PMC6214617.1.txt?md5=25e19ea78b1f6d45174737ed1335f32a"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00260/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00260/pmc/PMC6214617.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""d14cc03e7cda66218e69ee0ae100bd47958bf31584ca8bfca43adff743686795"", ""hash_algorithm"": ""sha256"", ""md5"": ""2f2077a7197fbe6e0ba30f9489d42064"", ""bytes"": 144582, ""kind"": ""article_xml"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC6214617.1/PMC6214617.1.xml?md5=2f2077a7197fbe6e0ba30f9489d42064"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00260/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2018/10.1021__acssynbio.8b00260/versions/pmc_author_manuscript/paper__73de50acc315.pdf"", ""source"": ""NIH NLM PubMed Central public article page"", ""version"": ""author_manuscript"", ""hash"": ""73de50acc315baa46a4eed09ccc3519532bce56d4c923e77ad8d733ebed7e768"", ""hash_algorithm"": ""sha256"", ""md5"": ""26816cbd7693a7fe5b6ccc163950c82c"", ""bytes"": 2174714, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC6214617/pdf/nihms-990265.pdf"", ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00260/versions/pmc_author_manuscript/metadata__73de50acc315.json"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""local_file_present"": true}]",2,0,1,"[{""path"": ""data/papers/2018/10.1021__acssynbio.8b00260/versions/pmc_author_manuscript/paper__73de50acc315.pdf"", ""kind"": ""article_pdf"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""provenance_path"": ""data/papers/2018/10.1021__acssynbio.8b00260/versions/pmc_author_manuscript/metadata__73de50acc315.json""}]","[""author_manuscript""]",PMC6214617,author_manuscript_text_already_present,0,0,[],5,2,2,0,True,True
