record_id,doi,year,title,status,pmcid,versioned_pmcid,pmc_version,pmid,is_pmc_openaccess,is_manuscript,is_retracted,source_version,license_code,package_metadata_url,package_metadata_sha256,pdf_available,xml_available,text_available,media_available_count,image_media_available_count,artifact_downloaded_count,artifact_already_present_count,artifact_failed_count,pdf_local_path,xml_local_path,text_local_path,media_local_paths_json,artifact_checksums_json,xml_url,text_url,limitation,errors_json,manifest_path,retrieved_at
doi:10.1021/sb5000059,10.1021/sb5000059,2015,Using Dynamic Noise Propagation to Infer Causal Regulatory Relationships in Biochemical Networks,already_present,PMC4384829,PMC4384829.1,1,24967515,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC4384829.1.json,91f39334926f39b9eb105fd7a520a9c398cecffd41f369027f61f59c05e438b3,True,True,True,17,15,0,20,0,data/papers/2015/10.1021__sb5000059/paper.pdf,data/papers/2015/10.1021__sb5000059/pmc/PMC4384829.1.xml,data/papers/2015/10.1021__sb5000059/pmc/PMC4384829.1.txt,"[""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0001.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0002.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0003.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0004.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0005.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0006.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m001.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m002.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m003.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m004.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m005.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m006.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m007.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m008.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m009.jpg"", ""data/papers/2015/10.1021__sb5000059/media/sb5000059_si_001.pdf"", ""data/papers/2015/10.1021__sb5000059/media/sb5000059_si_002.pdf""]","[{""local_path"": ""data/papers/2015/10.1021__sb5000059/paper.pdf"", ""md5"": ""dff66cf3025062154cc18420a33133bf"", ""sha256"": ""b35eafe35270951fa72d802380e7840b228ebb04a4620eebb3cdc18b9e319459""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/pmc/PMC4384829.1.xml"", ""md5"": ""eb4bd02e2d1a933a4c4f5e4a6a90613c"", ""sha256"": ""b54ac25641ef11e40a5833ecd3b3fd98ef0853aa7285823ce16c8a0467c216d1""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/pmc/PMC4384829.1.txt"", ""md5"": ""179c30e6e817d078e096a523463f70f1"", ""sha256"": ""83568b5fd0d3172736939b67f38f6583fe879575dbe6288ce616435caf246748""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0001.jpg"", ""md5"": ""36546f5f8de368ed88769af36177ce71"", ""sha256"": ""9651165cc4d0abaa3c62b894fcf477c1a87069766fbe316598b4aa2f46b25b67""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0002.jpg"", ""md5"": ""b55ca5031d878e526815fdc1fd946728"", ""sha256"": ""971bf66ffd486aa5254b3bcb07e0049700865281d915f3f124dce8fee4ccc30d""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0003.jpg"", ""md5"": ""594f5461ad4987a3e4fb7d5364ce93b8"", ""sha256"": ""bb74fae039db0dacb9de2019a0ab2b1a960f461b72d5e09aaa294a5131ff1563""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0004.jpg"", ""md5"": ""21d8c65e6e318b95ecaa2f438dab5d86"", ""sha256"": ""82357bb408a1cfbc927475c13c2b235774797280b66e3e5ed8e586d29b07ecbb""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0005.jpg"", ""md5"": ""bc8f7f199186d79ab329f367bd393b85"", ""sha256"": ""5816686c41c3783a506229c43df8864e846d3dd46c06b93df440fb94cda6f155""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_0006.jpg"", ""md5"": ""ac86e7f7e8c6323b25b59de214391b0d"", ""sha256"": ""0e0e9d67edc056219c712d7f324c4e2d5b042ff221b9e92478cc6d0cc29f3f78""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m001.jpg"", ""md5"": ""48b0c73350ffebae8bf617a7c46fe68f"", ""sha256"": ""fadb3c75a7b3532aaecbfe6d8ffc978b9fc9ce2c0840e2ccb803544ec0fc1fe8""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m002.jpg"", ""md5"": ""f3e3ddbee34e809f590e15ddb83773c2"", ""sha256"": ""ce9e22aa626ede90f083ba2ff565481a4a171ec63e8de924d6e358b8e96a2c05""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m003.jpg"", ""md5"": ""9ac56a5008e5b4671590d6479cfdd93f"", ""sha256"": ""d9d66dea52cc55abdf5639e2b98e375b56a31be9ee39ea9f4e30623f1901faf3""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m004.jpg"", ""md5"": ""d48276bb710ef4f350d6ad2d73060c83"", ""sha256"": ""b34fa7ea3f43cbe7ad19bc810bd6f4374846a834a1ebdcc76067491237ca7911""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m005.jpg"", ""md5"": ""d3d3a246981cb2702a006ed4de3c450a"", ""sha256"": ""ad0f85ed453a9741fcd2102cdad9c30ba6d19a078ddb3b15c8020b79944af59b""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m006.jpg"", ""md5"": ""f500f4e7b902339e1ece703bddaa6e65"", ""sha256"": ""512d6271160948f1292f26b57f287ad5f3ea793412cedd53ab3b2ac85b6f1f54""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m007.jpg"", ""md5"": ""cfe1db6f914bfc19e90386da18032e33"", ""sha256"": ""b0169b5be2aab3b15a06efd800d339ba8c628bef392cd4b05258d2b85df248f5""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m008.jpg"", ""md5"": ""7affe3127ae136e9361e350755c5979d"", ""sha256"": ""74b0917c58fd070ab9df3e359d9ad25c209b46d42e11d827d31fb04a0f921b04""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb-2014-000059_m009.jpg"", ""md5"": ""3ad504ee607b28a7c109fa18926cbc64"", ""sha256"": ""7fb525004a6b8cc80894dc4253c18e0050153b810ab286161b4f28fe3a5217fe""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb5000059_si_001.pdf"", ""md5"": ""78dfc6775f11265afa7f9f32b3200400"", ""sha256"": ""a491827c09e3b54f5bd85309bf859c3ee4a65ca724b097cc544906916dc49abc""}, {""local_path"": ""data/papers/2015/10.1021__sb5000059/media/sb5000059_si_002.pdf"", ""md5"": ""b17159695332591b605dfc646b4667f8"", ""sha256"": ""2eedfc04c4ad7c6f2da2e7ea187bbbaf060e93b83cdcdcdd980dea7d37e27201""}]",s3://pmc-oa-opendata/PMC4384829.1/PMC4384829.1.xml?md5=eb4bd02e2d1a933a4c4f5e4a6a90613c,s3://pmc-oa-opendata/PMC4384829.1/PMC4384829.1.txt?md5=179c30e6e817d078e096a523463f70f1,,[],data/papers/2015/10.1021__sb5000059/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb5000115,10.1021/sb5000115,2015,Preventing T7 RNA Polymerase Read-through Transcription—A Synthetic Termination Signal Capable of Improving Bioprocess Stability,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb500019b,10.1021/sb500019b,2015,Recognition Sequences and Substrate Evolution in Cyanobactin Biosynthesis,already_present,PMC4384831,PMC4384831.1,1,24625112,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC4384831.1.json,0d21761e6d9df215bb5765229fb4a24afe59f1e1505c204274f10e7bca291ebc,True,True,True,10,9,0,13,0,data/papers/2015/10.1021__sb500019b/paper.pdf,data/papers/2015/10.1021__sb500019b/pmc/PMC4384831.1.xml,data/papers/2015/10.1021__sb500019b/pmc/PMC4384831.1.txt,"[""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0001.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0002.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0004.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0005.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0006.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0007.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0008.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0009.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0010.jpg"", ""data/papers/2015/10.1021__sb500019b/media/sb500019b_si_001.pdf""]","[{""local_path"": ""data/papers/2015/10.1021__sb500019b/paper.pdf"", ""md5"": ""5560706ff0f161d13e87b8c0f21e26ff"", ""sha256"": ""5aa0a2ec2a3d651a94fe74a6ca61fd3c786cf64e65fbadf7087c75cab5185109""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/pmc/PMC4384831.1.xml"", ""md5"": ""869a178faf314fbfc8e3d170848b1e0c"", ""sha256"": ""9bda543ca11ba280f504e845618a9486394821c1bb3e456d8c42599ac49d0bf3""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/pmc/PMC4384831.1.txt"", ""md5"": ""37fc57de1b7059dc9af8ffcce6ff1a26"", ""sha256"": ""7d059277615897741cecd6f75a2a550dc64ffb59c657032ecce250a2581d478e""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0001.jpg"", ""md5"": ""5860850d25d05c6a06e16f697bc344fa"", ""sha256"": ""3cdad74ee7a06d35cd37f4c3f78f6eb3ef7be8356ef7e15f1879018534369878""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0002.jpg"", ""md5"": ""fb869c6edc6a667910ba572a66fa726b"", ""sha256"": ""f8904343a4339e559c1710e2cff586f3d8e1e4ab8e962a82393c8781bdb0905d""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0004.jpg"", ""md5"": ""c71ab220741bf9d53678460295b12d55"", ""sha256"": ""5b351a1cfe51968d068ef4ed84238d2ae902f5803545d4bfe77d17362212eae4""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0005.jpg"", ""md5"": ""b7f1ad91007fb2cd98bece390fec6f2f"", ""sha256"": ""8e60fb11fb8c91aca307018aaad9428082f88e4faf71e4a04ab97b91d1f6c716""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0006.jpg"", ""md5"": ""bf4e2235f0903df7a4dee889b251da45"", ""sha256"": ""995bbf2788afcbf190d1cfeba6016fc163bb71d34117e216fe528472a0b73a08""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0007.jpg"", ""md5"": ""ab9be1ab93f7c2396e3aac7420a1a09b"", ""sha256"": ""53073aa30e06f177302ad14e51bf89cfe094da13e85cfe67bba7528d15b02eec""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0008.jpg"", ""md5"": ""f051172e902d469dc83f88401bf9bcd4"", ""sha256"": ""1ce9d243484c44764755ee1e1f83a8460867d946b7b8a016af81e60cbe8216fd""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0009.jpg"", ""md5"": ""977f264ac4e380433af3725709919e8e"", ""sha256"": ""169c1c7ceec4b5528836e63674457172d7d33344ab1bbb2871c9caf464fdb053""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb-2014-00019b_0010.jpg"", ""md5"": ""7f2021971dbd43b267274c4b3cd7e604"", ""sha256"": ""cb1f4aefde659601172cc063288c07bfd46b7ea4c2b9744d24cf43651b9fb119""}, {""local_path"": ""data/papers/2015/10.1021__sb500019b/media/sb500019b_si_001.pdf"", ""md5"": ""654e4d6c85273d5924f37abf502e0572"", ""sha256"": ""e15eea55ce8fb18024f79943fef28dbf38d34175319ddb31b57324e7303b6294""}]",s3://pmc-oa-opendata/PMC4384831.1/PMC4384831.1.xml?md5=869a178faf314fbfc8e3d170848b1e0c,s3://pmc-oa-opendata/PMC4384831.1/PMC4384831.1.txt?md5=37fc57de1b7059dc9af8ffcce6ff1a26,,[],data/papers/2015/10.1021__sb500019b/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb500024b,10.1021/sb500024b,2015,Design and Implementation of a Biomolecular Concentration Tracker,already_present,PMC4384833,PMC4384833.1,1,24847683,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC4384833.1.json,49519d75917c8b48b5d9f2c864ad158868f9c2524f008a39c0e6d90c3855110f,True,True,True,22,19,0,25,0,data/papers/2015/10.1021__sb500024b/paper.pdf,data/papers/2015/10.1021__sb500024b/pmc/PMC4384833.1.xml,data/papers/2015/10.1021__sb500024b/pmc/PMC4384833.1.txt,"[""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0002.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0003.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0004.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0005.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0006.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0007.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0008.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0009.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m001.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m002.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m003.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m004.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m005.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m006.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m007.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m008.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m009.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m010.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m011.jpg"", ""data/papers/2015/10.1021__sb500024b/media/sb500024b_si_001.pdf"", ""data/papers/2015/10.1021__sb500024b/media/sb500024b_si_002.zip"", ""data/papers/2015/10.1021__sb500024b/media/sb500024b_si_003.zip""]","[{""local_path"": ""data/papers/2015/10.1021__sb500024b/paper.pdf"", ""md5"": ""1d97b7ba718e86498095eb12d9c917fc"", ""sha256"": ""78fd8d418e51b951930bcd01d399526e0cf1b190884e2d55040382d94ec9f499""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/pmc/PMC4384833.1.xml"", ""md5"": ""b7a25589cd411accb8443a7608327c5c"", ""sha256"": ""1fdd8b1b6a61d0f416a2c159a4ea2c95b05598beaee130f8b93886fc01ce2811""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/pmc/PMC4384833.1.txt"", ""md5"": ""8719af76e216a9b24cb7ec3a1caa1374"", ""sha256"": ""2f1a9635e2882d6451dad2c03f9a6d95fb8f94c91362d1bc7837576bc1250e7f""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0002.jpg"", ""md5"": ""d6d2f457d53a66aeeb2b1b3359bbb1e8"", ""sha256"": ""27a5e7d14d261e29e1a87bd563684f841b9d7c7ba666869fcc0138590dca2b23""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0003.jpg"", ""md5"": ""696e46752229823aca34ed68b8c5880e"", ""sha256"": ""56c19f0f8081cd470dd9a0ce99baeebce874e66c184db1f427fd0083a1655513""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0004.jpg"", ""md5"": ""e1274719b0dbd630c0e4fe0c79208f73"", ""sha256"": ""f3a4d64a7d54c32b62aeace036c0d47341e25c0c61c73584421695349790d20e""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0005.jpg"", ""md5"": ""96765997ebdbb29a87672a1daaa85708"", ""sha256"": ""cc3c8f41b3cf416ce996acf945e6ee118ec3edaddd39be5dda7e92e64a1738f3""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0006.jpg"", ""md5"": ""994ff160d3eafc6828fbcd82175c3e1c"", ""sha256"": ""fc95d658cf37634acb5ab07ef16c5ada2862ad31ac5d6f814a5e9ec0569b34bb""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0007.jpg"", ""md5"": ""bf6a98013961889c36c533041eee6c2e"", ""sha256"": ""8d024a8269d2f9d487524d5b096e004bdc4ed7a34d60611b6b72e9b494f1eb9e""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0008.jpg"", ""md5"": ""d857618aa6318ad82e9a401ce25f017d"", ""sha256"": ""c3468afce47858d9a1104b7ca365f040a6f0e3835d1648ef9d46ba44bc41762d""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_0009.jpg"", ""md5"": ""2f1d7749ceba8fad33a914408cd6b0af"", ""sha256"": ""716548cab16c4123179be429386160552048e181271082e1da57b1a604237a26""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m001.jpg"", ""md5"": ""0a51afc3d7ae3e67a7021d361766dbfa"", ""sha256"": ""bd2d56d7bee28587eb1322215fdfbcd85d36fd0f81a5501d97c4445c37e59f97""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m002.jpg"", ""md5"": ""2ce6c1c2c63d03dbb90762005a64c411"", ""sha256"": ""2981128e4ae67c0317d0d106d419779f116468d2a3f2f1e135df8f139bb8fdff""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m003.jpg"", ""md5"": ""17a15a4e50281744b487814abd1bc4b4"", ""sha256"": ""44524e1d1807d74acdfe7c22304ddc39df8ef00734ae1dd8ccc979b5c13446d3""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m004.jpg"", ""md5"": ""f86609cee74d0dc3d134872b5018853b"", ""sha256"": ""b7bba8331a14b73c32733969cd8705ab956f94404ee595128028cbfb4fb84af4""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m005.jpg"", ""md5"": ""6fa73bb252452bd376b30f9ee8894041"", ""sha256"": ""1853f0b3f208d390a3e3175a72b1dbbc4142d268670b1a9bd694392039176943""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m006.jpg"", ""md5"": ""63a9f96cbf5279badc22d40501e0c07e"", ""sha256"": ""98dbc240b82d0044d51057ae18fa9d561c1854e784416fd4d74afff720b50e6c""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m007.jpg"", ""md5"": ""1e38cbf7e67a291034b6c5bb77da5df1"", ""sha256"": ""a7536f340d5d70ab2eccb2807ee8ffdb3a569c17118a512db56055bc00234c1b""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m008.jpg"", ""md5"": ""93070db9716daed6a877c750529d20bb"", ""sha256"": ""b772f7f191a1f1e29cdbf662250a88ad4b1d272bec88b16f3022f776f602bfad""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m009.jpg"", ""md5"": ""9fdae6e0e88a895ba22c98ebbe63c677"", ""sha256"": ""cf3b7e284a49f32cb58ad1fa2f61e80d1a1958c73582d6f8df990c3195279089""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m010.jpg"", ""md5"": ""b744dcc36312cdda8ea7ed60688bdf6c"", ""sha256"": ""ca8fc250eff3870d67ea12d2e9b1374d16327ecd5704772ec81d7d866c6f2a15""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb-2014-00024b_m011.jpg"", ""md5"": ""fa0166b20cdb6274f1699cf97e62e207"", ""sha256"": ""5b9f57d0a381b03a46df0b0468f10f51ba1cf76c1bdcf857e357253726bf5a45""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb500024b_si_001.pdf"", ""md5"": ""e35c85443ae85d2abc926c4ca72fa46a"", ""sha256"": ""97d2883327d0977b4313c8b82515d5b791e1af446adc2c07303e3386783ffb0c""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb500024b_si_002.zip"", ""md5"": ""58cdcf9b435190e9d8ee24f403a2ca8a"", ""sha256"": ""30ffa36c7a816f0a73886e9f30f83ef8b60e5e4bb0ef4adf49f28caac23c0719""}, {""local_path"": ""data/papers/2015/10.1021__sb500024b/media/sb500024b_si_003.zip"", ""md5"": ""eb83ec6b1297fdc73645e75d42b1ddcc"", ""sha256"": ""7aac1dc7ec957e1a954c85bffc8c3bf8613f31c5bc33635f8f370d3079d93d06""}]",s3://pmc-oa-opendata/PMC4384833.1/PMC4384833.1.xml?md5=b7a25589cd411accb8443a7608327c5c,s3://pmc-oa-opendata/PMC4384833.1/PMC4384833.1.txt?md5=8719af76e216a9b24cb7ec3a1caa1374,,[],data/papers/2015/10.1021__sb500024b/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb500055u,10.1021/sb500055u,2015,Assembly of Highly Standardized Gene Fragments for High-Level Production of Porphyrins in E. coli,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb500062p,10.1021/sb500062p,2015,Ribozyme-Based Aminoglycoside Switches of Gene Expression Engineered by Genetic Selection in S. cerevisiae,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb5000725,10.1021/sb5000725,2015,Fluorescent Monitoring of RNA Assembly and Processing Using the Split-Spinach Aptamer,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb500074a,10.1021/sb500074a,2015,RNAi-Assisted Genome Evolution in Saccharomyces cerevisiae for Complex Phenotype Engineering,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb500079f,10.1021/sb500079f,2015,Combinatorial Assembly of Large Biochemical Pathways into Yeast Chromosomes for Improved Production of Value-added Compounds,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb500083t,10.1021/sb500083t,2015,Rapid Evaluation of Tyrosine Kinase Activity of Membrane-Integrated Human Epidermal Growth Factor Receptor Using the Yeast Gγ Recruitment System,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb5000884,10.1021/sb5000884,2015,Adaptive Evolution of an Artificial RNA Genome to a Reduced Ribosome Environment,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
