record_id,doi,year,pdf_path,pdf_is_version_of_record,page_count,scoped_first_page,scoped_last_page,predicted_figures_total,historical_figures_total,count_error,exact,figure_numbers,missing_figure_numbers,contiguous,census_error
doi:10.1021/acssynbio.0c00637,10.1021/acssynbio.0c00637,2021,data/papers/2021/10.1021__acssynbio.0c00637/paper.pdf,True,16,1,16,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.0c00643,10.1021/acssynbio.0c00643,2021,data/papers/2021/10.1021__acssynbio.0c00643/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.0c00649,10.1021/acssynbio.0c00649,2021,data/papers/2021/10.1021__acssynbio.0c00649/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00010,10.1021/acssynbio.1c00010,2021,data/papers/2021/10.1021__acssynbio.1c00010/paper.pdf,True,15,1,15,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00012,10.1021/acssynbio.1c00012,2021,data/papers/2021/10.1021__acssynbio.1c00012/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00024,10.1021/acssynbio.1c00024,2021,data/papers/2021/10.1021__acssynbio.1c00024/pmc/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00034,10.1021/acssynbio.1c00034,2021,data/papers/2021/10.1021__acssynbio.1c00034/paper.pdf,False,47,1,47,0,2,-2,False,,,True,
doi:10.1021/acssynbio.1c00044,10.1021/acssynbio.1c00044,2021,data/papers/2021/10.1021__acssynbio.1c00044/paper.pdf,False,8,1,8,7,8,-1,False,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00045,10.1021/acssynbio.1c00045,2021,data/papers/2021/10.1021__acssynbio.1c00045/paper.pdf,True,13,1,13,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00068,10.1021/acssynbio.1c00068,2021,data/papers/2021/10.1021__acssynbio.1c00068/pmc/paper.pdf,True,13,1,13,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00071,10.1021/acssynbio.1c00071,2021,data/papers/2021/10.1021__acssynbio.1c00071/paper.pdf,True,15,1,15,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.1c00080,10.1021/acssynbio.1c00080,2021,data/papers/2021/10.1021__acssynbio.1c00080/pmc/paper.pdf,True,12,1,12,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00084,10.1021/acssynbio.1c00084,2021,data/papers/2021/10.1021__acssynbio.1c00084/paper.pdf,True,13,1,13,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00090,10.1021/acssynbio.1c00090,2021,data/papers/2021/10.1021__acssynbio.1c00090/paper.pdf,False,34,1,34,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00131,10.1021/acssynbio.1c00131,2021,data/papers/2021/10.1021__acssynbio.1c00131/paper.pdf,True,14,1,14,6,4,2,False,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00133,10.1021/acssynbio.1c00133,2021,data/papers/2021/10.1021__acssynbio.1c00133/paper.pdf,False,25,1,25,4,5,-1,False,2 3 4 5,1,False,
doi:10.1021/acssynbio.1c00136,10.1021/acssynbio.1c00136,2021,data/papers/2021/10.1021__acssynbio.1c00136/paper.pdf,False,18,1,18,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00142,10.1021/acssynbio.1c00142,2021,data/papers/2021/10.1021__acssynbio.1c00142/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00161,10.1021/acssynbio.1c00161,2021,data/papers/2021/10.1021__acssynbio.1c00161/pmc/paper.pdf,True,12,1,12,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.1c00183,10.1021/acssynbio.1c00183,2021,data/papers/2021/10.1021__acssynbio.1c00183/paper.pdf,False,26,1,26,3,4,-1,False,1 3 4,2,False,
doi:10.1021/acssynbio.1c00193,10.1021/acssynbio.1c00193,2021,data/papers/2021/10.1021__acssynbio.1c00193/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00199,10.1021/acssynbio.1c00199,2021,data/papers/2021/10.1021__acssynbio.1c00199/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00214,10.1021/acssynbio.1c00214,2021,data/papers/2021/10.1021__acssynbio.1c00214/paper.pdf,False,29,1,29,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00224,10.1021/acssynbio.1c00224,2021,data/papers/2021/10.1021__acssynbio.1c00224/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00227,10.1021/acssynbio.1c00227,2021,data/papers/2021/10.1021__acssynbio.1c00227/pmc/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00260,10.1021/acssynbio.1c00260,2021,data/papers/2021/10.1021__acssynbio.1c00260/paper.pdf,True,12,1,12,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.1c00267,10.1021/acssynbio.1c00267,2021,data/papers/2021/10.1021__acssynbio.1c00267/paper.pdf,False,14,1,14,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.1c00278,10.1021/acssynbio.1c00278,2021,data/papers/2021/10.1021__acssynbio.1c00278/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00281,10.1021/acssynbio.1c00281,2021,data/papers/2021/10.1021__acssynbio.1c00281/paper.pdf,False,34,1,34,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00290,10.1021/acssynbio.1c00290,2021,data/papers/2021/10.1021__acssynbio.1c00290/paper.pdf,True,12,1,12,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.1c00297,10.1021/acssynbio.1c00297,2021,data/papers/2021/10.1021__acssynbio.1c00297/pmc/paper.pdf,True,17,1,17,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00313,10.1021/acssynbio.1c00313,2021,data/papers/2021/10.1021__acssynbio.1c00313/paper.pdf,True,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00318,10.1021/acssynbio.1c00318,2021,data/papers/2021/10.1021__acssynbio.1c00318/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00323,10.1021/acssynbio.1c00323,2021,data/papers/2021/10.1021__acssynbio.1c00323/paper.pdf,True,5,1,5,1,1,0,True,1,,True,
doi:10.1021/acssynbio.1c00329,10.1021/acssynbio.1c00329,2021,data/papers/2021/10.1021__acssynbio.1c00329/pmc/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00337,10.1021/acssynbio.1c00337,2021,data/papers/2021/10.1021__acssynbio.1c00337/paper.pdf,True,17,1,17,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00339,10.1021/acssynbio.1c00339,2021,data/papers/2021/10.1021__acssynbio.1c00339/paper.pdf,False,6,1,6,1,1,0,True,1,,True,
doi:10.1021/acssynbio.1c00371,10.1021/acssynbio.1c00371,2021,data/papers/2021/10.1021__acssynbio.1c00371/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00395,10.1021/acssynbio.1c00395,2021,data/papers/2021/10.1021__acssynbio.1c00395/paper.pdf,True,16,1,16,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00408,10.1021/acssynbio.1c00408,2021,data/papers/2021/10.1021__acssynbio.1c00408/paper.pdf,True,14,1,14,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00415,10.1021/acssynbio.1c00415,2021,data/papers/2021/10.1021__acssynbio.1c00415/paper.pdf,True,18,1,18,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.1c00440,10.1021/acssynbio.1c00440,2021,data/papers/2021/10.1021__acssynbio.1c00440/pmc/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00456,10.1021/acssynbio.1c00456,2021,data/papers/2021/10.1021__acssynbio.1c00456/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00461,10.1021/acssynbio.1c00461,2021,data/papers/2021/10.1021__acssynbio.1c00461/paper.pdf,True,13,1,13,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00194,10.1021/acssynbio.1c00194,2022,data/papers/2022/10.1021__acssynbio.1c00194/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.1c00236,10.1021/acssynbio.1c00236,2022,data/papers/2022/10.1021__acssynbio.1c00236/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00272,10.1021/acssynbio.1c00272,2022,data/papers/2022/10.1021__acssynbio.1c00272/paper.pdf,False,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00311,10.1021/acssynbio.1c00311,2022,data/papers/2022/10.1021__acssynbio.1c00311/pmc/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00342,10.1021/acssynbio.1c00342,2022,data/papers/2022/10.1021__acssynbio.1c00342/pmc/paper.pdf,True,15,1,15,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00376,10.1021/acssynbio.1c00376,2022,data/papers/2022/10.1021__acssynbio.1c00376/paper.pdf,True,11,1,11,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.1c00387,10.1021/acssynbio.1c00387,2022,data/papers/2022/10.1021__acssynbio.1c00387/paper.pdf,True,13,1,13,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.1c00393,10.1021/acssynbio.1c00393,2022,data/papers/2022/10.1021__acssynbio.1c00393/paper.pdf,True,13,1,13,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00426,10.1021/acssynbio.1c00426,2022,data/papers/2022/10.1021__acssynbio.1c00426/paper.pdf,True,10,1,10,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.1c00442,10.1021/acssynbio.1c00442,2022,data/papers/2022/10.1021__acssynbio.1c00442/paper.pdf,True,21,1,21,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.1c00448,10.1021/acssynbio.1c00448,2022,data/papers/2022/10.1021__acssynbio.1c00448/paper.pdf,False,30,1,30,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00458,10.1021/acssynbio.1c00458,2022,data/papers/2022/10.1021__acssynbio.1c00458/paper.pdf,False,22,1,22,3,4,-1,False,2 3 4,1,False,
doi:10.1021/acssynbio.1c00472,10.1021/acssynbio.1c00472,2022,data/papers/2022/10.1021__acssynbio.1c00472/paper.pdf,True,17,1,17,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00486,10.1021/acssynbio.1c00486,2022,data/papers/2022/10.1021__acssynbio.1c00486/paper.pdf,False,16,1,16,1,5,-4,False,5,1 2 3 4,False,
doi:10.1021/acssynbio.1c00490,10.1021/acssynbio.1c00490,2022,data/papers/2022/10.1021__acssynbio.1c00490/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00494,10.1021/acssynbio.1c00494,2022,data/papers/2022/10.1021__acssynbio.1c00494/paper.pdf,True,4,1,4,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.1c00502,10.1021/acssynbio.1c00502,2022,data/papers/2022/10.1021__acssynbio.1c00502/paper.pdf,True,15,1,15,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00503,10.1021/acssynbio.1c00503,2022,data/papers/2022/10.1021__acssynbio.1c00503/paper.pdf,False,17,1,17,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.1c00507,10.1021/acssynbio.1c00507,2022,data/papers/2022/10.1021__acssynbio.1c00507/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.1c00512,10.1021/acssynbio.1c00512,2022,data/papers/2022/10.1021__acssynbio.1c00512/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00524,10.1021/acssynbio.1c00524,2022,data/papers/2022/10.1021__acssynbio.1c00524/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00525,10.1021/acssynbio.1c00525,2022,data/papers/2022/10.1021__acssynbio.1c00525/paper.pdf,True,7,1,7,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.1c00531,10.1021/acssynbio.1c00531,2022,data/papers/2022/10.1021__acssynbio.1c00531/paper.pdf,True,5,1,5,1,1,0,True,1,,True,
doi:10.1021/acssynbio.1c00547,10.1021/acssynbio.1c00547,2022,data/papers/2022/10.1021__acssynbio.1c00547/paper.pdf,True,13,1,13,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.1c00552,10.1021/acssynbio.1c00552,2022,data/papers/2022/10.1021__acssynbio.1c00552/paper.pdf,True,15,1,15,11,11,0,True,1 2 3 4 5 6 7 8 9 10 11,,True,
doi:10.1021/acssynbio.1c00562,10.1021/acssynbio.1c00562,2022,data/papers/2022/10.1021__acssynbio.1c00562/paper.pdf,True,20,1,20,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
doi:10.1021/acssynbio.1c00565,10.1021/acssynbio.1c00565,2022,data/papers/2022/10.1021__acssynbio.1c00565/paper.pdf,False,19,1,19,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00576,10.1021/acssynbio.1c00576,2022,data/papers/2022/10.1021__acssynbio.1c00576/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00577,10.1021/acssynbio.1c00577,2022,data/papers/2022/10.1021__acssynbio.1c00577/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00580,10.1021/acssynbio.1c00580,2022,data/papers/2022/10.1021__acssynbio.1c00580/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00592,10.1021/acssynbio.1c00592,2022,data/papers/2022/10.1021__acssynbio.1c00592/paper.pdf,False,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00596,10.1021/acssynbio.1c00596,2022,data/papers/2022/10.1021__acssynbio.1c00596/pmc/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00598,10.1021/acssynbio.1c00598,2022,data/papers/2022/10.1021__acssynbio.1c00598/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00603,10.1021/acssynbio.1c00603,2022,data/papers/2022/10.1021__acssynbio.1c00603/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.1c00605,10.1021/acssynbio.1c00605,2022,data/papers/2022/10.1021__acssynbio.1c00605/paper.pdf,False,33,1,33,0,6,-6,False,,,True,
doi:10.1021/acssynbio.1c00608,10.1021/acssynbio.1c00608,2022,data/papers/2022/10.1021__acssynbio.1c00608/pmc/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.1c00610,10.1021/acssynbio.1c00610,2022,data/papers/2022/10.1021__acssynbio.1c00610/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00615,10.1021/acssynbio.1c00615,2022,data/papers/2022/10.1021__acssynbio.1c00615/paper.pdf,True,6,1,6,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.1c00617,10.1021/acssynbio.1c00617,2022,data/papers/2022/10.1021__acssynbio.1c00617/paper.pdf,True,13,1,13,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.1c00618,10.1021/acssynbio.1c00618,2022,data/papers/2022/10.1021__acssynbio.1c00618/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00624,10.1021/acssynbio.1c00624,2022,data/papers/2022/10.1021__acssynbio.1c00624/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00625,10.1021/acssynbio.1c00625,2022,data/papers/2022/10.1021__acssynbio.1c00625/paper.pdf,True,15,1,15,16,16,0,True,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16,,True,
doi:10.1021/acssynbio.1c00629,10.1021/acssynbio.1c00629,2022,data/papers/2022/10.1021__acssynbio.1c00629/pmc/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00631,10.1021/acssynbio.1c00631,2022,data/papers/2022/10.1021__acssynbio.1c00631/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.1c00632,10.1021/acssynbio.1c00632,2022,data/papers/2022/10.1021__acssynbio.1c00632/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.1c00635,10.1021/acssynbio.1c00635,2022,data/papers/2022/10.1021__acssynbio.1c00635/paper.pdf,False,29,1,29,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.1c00638,10.1021/acssynbio.1c00638,2022,data/papers/2022/10.1021__acssynbio.1c00638/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00015,10.1021/acssynbio.2c00015,2022,data/papers/2022/10.1021__acssynbio.2c00015/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00027,10.1021/acssynbio.2c00027,2022,data/papers/2022/10.1021__acssynbio.2c00027/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00051,10.1021/acssynbio.2c00051,2022,data/papers/2022/10.1021__acssynbio.2c00051/paper.pdf,True,13,1,13,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00054,10.1021/acssynbio.2c00054,2022,data/papers/2022/10.1021__acssynbio.2c00054/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00061,10.1021/acssynbio.2c00061,2022,data/papers/2022/10.1021__acssynbio.2c00061/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00062,10.1021/acssynbio.2c00062,2022,data/papers/2022/10.1021__acssynbio.2c00062/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00063,10.1021/acssynbio.2c00063,2022,data/papers/2022/10.1021__acssynbio.2c00063/paper.pdf,True,7,1,7,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00067,10.1021/acssynbio.2c00067,2022,data/papers/2022/10.1021__acssynbio.2c00067/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00072,10.1021/acssynbio.2c00072,2022,data/papers/2022/10.1021__acssynbio.2c00072/paper.pdf,False,17,1,17,1,2,-1,False,1,,True,
doi:10.1021/acssynbio.2c00075,10.1021/acssynbio.2c00075,2022,data/papers/2022/10.1021__acssynbio.2c00075/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00079,10.1021/acssynbio.2c00079,2022,data/papers/2022/10.1021__acssynbio.2c00079/paper.pdf,True,8,1,8,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00084,10.1021/acssynbio.2c00084,2022,data/papers/2022/10.1021__acssynbio.2c00084/paper.pdf,False,21,1,21,4,8,-4,False,2 3 4 8,1 5 6 7,False,
doi:10.1021/acssynbio.2c00087,10.1021/acssynbio.2c00087,2022,data/papers/2022/10.1021__acssynbio.2c00087/paper.pdf,False,22,1,22,0,6,-6,False,,,True,
doi:10.1021/acssynbio.2c00088,10.1021/acssynbio.2c00088,2022,data/papers/2022/10.1021__acssynbio.2c00088/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00090,10.1021/acssynbio.2c00090,2022,data/papers/2022/10.1021__acssynbio.2c00090/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00093,10.1021/acssynbio.2c00093,2022,data/papers/2022/10.1021__acssynbio.2c00093/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00097,10.1021/acssynbio.2c00097,2022,data/papers/2022/10.1021__acssynbio.2c00097/paper.pdf,True,13,1,13,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00106,10.1021/acssynbio.2c00106,2022,data/papers/2022/10.1021__acssynbio.2c00106/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00109,10.1021/acssynbio.2c00109,2022,data/papers/2022/10.1021__acssynbio.2c00109/paper.pdf,True,12,1,12,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.2c00110,10.1021/acssynbio.2c00110,2022,data/papers/2022/10.1021__acssynbio.2c00110/paper.pdf,True,16,1,16,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00111,10.1021/acssynbio.2c00111,2022,data/papers/2022/10.1021__acssynbio.2c00111/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00118,10.1021/acssynbio.2c00118,2022,data/papers/2022/10.1021__acssynbio.2c00118/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00119,10.1021/acssynbio.2c00119,2022,data/papers/2022/10.1021__acssynbio.2c00119/paper.pdf,True,7,1,7,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00122,10.1021/acssynbio.2c00122,2022,data/papers/2022/10.1021__acssynbio.2c00122/pmc/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00126,10.1021/acssynbio.2c00126,2022,data/papers/2022/10.1021__acssynbio.2c00126/paper.pdf,True,9,1,9,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.2c00130,10.1021/acssynbio.2c00130,2022,data/papers/2022/10.1021__acssynbio.2c00130/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00131,10.1021/acssynbio.2c00131,2022,data/papers/2022/10.1021__acssynbio.2c00131/paper.pdf,True,8,1,8,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00137,10.1021/acssynbio.2c00137,2022,data/papers/2022/10.1021__acssynbio.2c00137/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00138,10.1021/acssynbio.2c00138,2022,data/papers/2022/10.1021__acssynbio.2c00138/paper.pdf,False,23,1,23,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00147,10.1021/acssynbio.2c00147,2022,data/papers/2022/10.1021__acssynbio.2c00147/paper.pdf,True,15,1,15,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.2c00151,10.1021/acssynbio.2c00151,2022,data/papers/2022/10.1021__acssynbio.2c00151/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00155,10.1021/acssynbio.2c00155,2022,data/papers/2022/10.1021__acssynbio.2c00155/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00156,10.1021/acssynbio.2c00156,2022,data/papers/2022/10.1021__acssynbio.2c00156/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00159,10.1021/acssynbio.2c00159,2022,data/papers/2022/10.1021__acssynbio.2c00159/paper.pdf,True,13,1,13,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00162,10.1021/acssynbio.2c00162,2022,data/papers/2022/10.1021__acssynbio.2c00162/paper.pdf,True,12,1,12,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00164,10.1021/acssynbio.2c00164,2022,data/papers/2022/10.1021__acssynbio.2c00164/paper.pdf,True,15,1,15,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00175,10.1021/acssynbio.2c00175,2022,data/papers/2022/10.1021__acssynbio.2c00175/paper.pdf,True,15,1,15,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00180,10.1021/acssynbio.2c00180,2022,data/papers/2022/10.1021__acssynbio.2c00180/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00192,10.1021/acssynbio.2c00192,2022,data/papers/2022/10.1021__acssynbio.2c00192/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.2c00194,10.1021/acssynbio.2c00194,2022,data/papers/2022/10.1021__acssynbio.2c00194/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00205,10.1021/acssynbio.2c00205,2022,data/papers/2022/10.1021__acssynbio.2c00205/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00207,10.1021/acssynbio.2c00207,2022,data/papers/2022/10.1021__acssynbio.2c00207/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00232,10.1021/acssynbio.2c00232,2022,data/papers/2022/10.1021__acssynbio.2c00232/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.2c00238,10.1021/acssynbio.2c00238,2022,data/papers/2022/10.1021__acssynbio.2c00238/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.2c00247,10.1021/acssynbio.2c00247,2022,data/papers/2022/10.1021__acssynbio.2c00247/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00255,10.1021/acssynbio.2c00255,2022,data/papers/2022/10.1021__acssynbio.2c00255/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.2c00259,10.1021/acssynbio.2c00259,2022,data/papers/2022/10.1021__acssynbio.2c00259/paper.pdf,True,14,1,14,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.2c00260,10.1021/acssynbio.2c00260,2022,data/papers/2022/10.1021__acssynbio.2c00260/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
